time_s,fly,left_x_m,left_y_m,left_z_m,right_x_m,right_y_m,right_z_m,left_c_arbitrary_per_m3,right_c_arbitrary_per_m3,left_generic_rate_Hz,right_generic_rate_Hz,tarsal_food_contact
0.136,fly_2,0.002371200167732209,0.003049991736107847,0.0010075348315549272,0.00237328002439492,0.0028378818867513876,0.0009683350615425524,25887962.635661818,27740727.334385913,22.5090439565752,23.390830861583854,0
0.137,fly_1,0.001877908366295978,-0.0021484041971033983,0.0009893568071328808,0.0019459960120530833,-0.002353087298868875,0.0009886962666730444,27664453.83884888,27079343.660136938,23.302780039616692,23.0684951967903,0
0.137,fly_2,0.0024044697418985155,0.0030492704518010286,0.0009781048637764916,0.002407405742991207,0.0028374363549044154,0.0009374941354358114,26279715.773181405,28170657.71030394,22.703259101950724,23.595968180347523,0
0.138,fly_1,0.001886069214707862,-0.0021383983341193816,0.000994539817875689,0.0019552786050387274,-0.002342705175014726,0.00099509750970365,27813549.93661631,27239943.674958926,23.36318800861115,23.136240225797785,0
0.138,fly_2,0.002440456269028913,0.0030425504367092757,0.0009429984894261084,0.0024428849692681586,0.0028307821679690996,0.000902012665819436,26763075.72729618,28680854.333654948,22.944114865170015,23.840006776151153,0
0.139,fly_1,0.0019001315506261467,-0.002131663731666838,0.0010090026637550814,0.0019703386322840904,-0.002335625295226289,0.001010479905184028,27978510.644946825,27412594.40855786,23.43143013026751,23.20988163747426,0
0.139,fly_2,0.0024784755676219034,0.003031137179876613,0.0009029806688748632,0.0024791848082773155,0.0028192471072145727,0.0008625624792599311,27321623.359969117,29255446.926828824,23.22172877730985,24.113801159898326,0
0.14,fly_1,0.001917401785847958,-0.002128149088485197,0.0010246444755192563,0.001988561124366462,-0.0023317821072775975,0.0010258602739743818,28153967.97031106,27595931.34739197,23.504658917804505,23.28863627064249,0
0.14,fly_2,0.00251776391923001,0.0030168879164984806,0.000858722348787158,0.002515823709011339,0.002804715053965415,0.0008198578668581188,27932696.704815987,29873116.402471542,23.523188526256234,24.405713898546658,0
0.14100000000000001,fly_1,0.0019375294561860146,-0.0021280527894177344,0.0010335484439495063,0.0020093495306486757,-0.002331457098032307,0.001033232045488554,28358439.78948496,27805467.575520165,23.59226999611239,23.380460704599653,0
0.14100000000000001,fly_2,0.002556731511744947,0.0030035417583794606,0.000811155643961287,0.0025518270660976248,0.0027911398953140484,0.0007738336538480142,28546758.91549986,30489544.96802675,23.822240970833608,24.693147139563894,0
0.14200000000000002,fly_1,0.0019599090618741483,-0.002125380207562909,0.0010350067100912837,0.0020321682787019977,-0.0023285858454564555,0.0010308102498586991,28625708.396605693,28082331.89128886,23.71123586877741,23.506337612521445,0
0.14200000000000002,fly_2,0.002593211423974859,0.0029942948462292154,0.0007629193920421399,0.0025855928436484053,0.0027815973944429243,0.0007278012029628551,29106162.799971752,31050472.992818553,24.089606385177095,24.94957275521566,0
0.14300000000000002,fly_1,0.0019844750475825745,-0.002120074044842247,0.0010263786463479356,0.002056228783432987,-0.0023233572145479916,0.001018704646564535,28965135.750221703,28418472.66481151,23.865760542943555,23.66156405896305,0
0.14300000000000002,fly_2,0.0026254167232019378,0.002990913827202966,0.0007212974417370267,0.0026158048096391346,0.002777714868091814,0.000689907141987534,29557427.77151734,31505436.705756478,24.29922019822421,25.151312171950494,0
0.14400000000000002,fly_1,0.0020089555061064174,-0.002111989939093778,0.0010089522477645376,0.0020793744612919115,-0.0023156467184966023,0.000999122551907927,29350757.285851877,28786761.43090021,24.04210482077664,23.83176947119585,0
0.14400000000000002,fly_2,0.00265231237355955,0.0029931928482259053,0.0006887181409986471,0.0026413844057649547,0.002779392467035704,0.0006622320599449048,29884668.537695177,31837741.593445078,24.44452441740885,25.291622195350737,0
0.14500000000000002,fly_1,0.0020316816684561355,-0.0020998087651176644,0.000986007440699736,0.0021003583037151156,-0.0023040370821359175,0.0009757190849429782,29763301.929076076,29173125.769546732,24.230174220246763,24.0095175800268,0
0.14500000000000002,fly_2,0.002673177848448083,0.0029999162037127993,0.0006673642027248391,0.0026613808152391827,0.0027855169033939257,0.0006467412544141331,30086463.923172988,32042503.55762981,24.52603191530268,25.369330061748563,0
0.14600000000000002,fly_1,0.0020511935127613973,-0.002082682794665255,0.0009620707852704732,0.0021181974160254806,-0.0022875079273261957,0.0009526538885106012,30178349.624068625,29561897.065974932,24.417601789517057,24.186769693533087,0
0.14600000000000002,fly_2,0.002688002696699865,0.003010295973876572,0.0006570141452510021,0.0026755830277395373,0.0027954103601493573,0.000642820456414943,30170518.873471327,32124782.2168928,24.548438878770508,25.387722255966633,0
0.14700000000000002,fly_1,0.0020670288349994965,-0.00205996107790463,0.0009405407867927844,0.0021329318010275882,-0.002265219564040739,0.0009329718433662847,30584208.750539467,29950243.175294314,24.59863582659761,24.362102130872607,0
0.14700000000000002,fly_2,0.0026970200215257227,0.003023943108746904,0.0006578075104226839,0.002684129741041475,0.002808743143304756,0.0006504351627968391,30142715.61628186,32088827.658103958,24.515156055270435,25.34932828948125,0
0.14800000000000002,fly_1,0.0020795838786921025,-0.002032011933670668,0.0009235136170365033,0.002145262724066554,-0.002237418393110264,0.0009184134545342832,30975863.41912414,30338626.517794147,24.770949302889345,24.535760132950276,0
0.14800000000000002,fly_2,0.0027014639643505177,0.003040593473946263,0.0006666733335612739,0.0026882572253947436,0.002825288898066371,0.0006656449279437133,30024187.868316524,31958044.518122688,24.43687773913598,25.265561426976685,0
0.149,fly_1,0.002089880084948678,-0.0020014206334749026,0.0009115162634160755,0.002156067050240989,-0.0022067145139061713,0.0009092262307422753,31345585.100016207,30717061.35826534,24.930968021380355,24.702855724064705,0
0.149,fly_2,0.002703164777515778,0.003059009337409661,0.0006800433429089849,0.0026898641845311587,0.002843752233928449,0.0006844033422113651,29852201.723804973,31773553.021938395,24.332140714180962,25.156155406081616,0
0.15,fly_1,0.0020990138427063655,-0.001971476701351189,0.0009044418943888768,0.002166111476448095,-0.002176486895251571,0.000904955616073407,31684165.18044866,31071024.179951414,25.07449880816663,24.856426099872294,0
0.15,fly_2,0.0027038217921223693,0.003076613732055162,0.0006954058805376737,0.002690601124561024,0.0028614874339255897,0.0007042050719254924,29673288.06057658,31583527.59348064,24.224099264201232,25.04424796282562,0
0.151,fly_1,0.00210802824923354,-0.0019451745250422762,0.0009020700478447858,0.0021761010403963874,-0.0021498437850402175,0.0009049205007868826,31984647.615568325,31388159.954964116,25.198520270237047,24.990738873872644,0
0.151,fly_2,0.0027053466611035894,0.003090413393026771,0.0007101343358280146,0.002692268667161142,0.0028754339591458397,0.0007221487042865012,29539943.280653358,31442522.574844897,24.139001833098796,24.95617591237052,0
0.152,fly_1,0.0021178657486841156,-0.0019247812662377705,0.0009043579977063474,0.0021866970047294963,-0.002129169537317782,0.0009087430636032058,32243569.86681208,31660128.830751717,25.30172116535454,25.102118076389058,0
0.152,fly_2,0.002709051492645637,0.0031000676386674438,0.0007239741597304619,0.0026963431259296356,0.002885180282226191,0.0007378830570225689,29468167.678717814,31370391.556064505,24.08489401757552,24.901572378584273,0
0.153,fly_1,0.0021293124728091846,-0.0019116293036097918,0.0009110185562664713,0.0021984980914152405,-0.0021158823188238804,0.0009160774020667815,32462484.173229463,31884619.006906185,25.38516351911793,25.189826571803366,0
0.153,fly_2,0.002714811598665423,0.0031057191946128057,0.0007375190607066082,0.002702782269758565,0.0028908302628173122,0.0007519958768145468,29453961.016137302,31364358.463167083,24.059747266151952,24.879059779958453,0
0.154,fly_1,0.0021432745622492907,-0.0019065071091686424,0.0009209240351080601,0.00221224124089542,-0.0021108284496242345,0.0009262082604753345,32650202.38773539,32065830.414935715,25.45328580008108,25.25621196593367,0
0.154,fly_2,0.0027218587764246227,0.003106304725560388,0.0007496785789484784,0.002710655996557995,0.002891316230282823,0.0007633160489605061,29502953.18830262,31428487.05743491,24.066268836855684,24.890463952940106,0
0.155,fly_1,0.0021602442192294852,-0.0019090782494163392,0.0009326633250948767,0.0022283614440200272,-0.0021136791954821602,0.0009381435187581272,32818435.403474104,32213272.18532618,25.511793283168778,25.306073982043067,0
0.155,fly_2,0.0027297802867377943,0.003101793396132433,0.0007608765558101085,0.002719205892949059,0.002886581774604142,0.0007710587030269375,29611042.043846942,31558372.16076115,24.10221390262454,24.933424249351706,0
0.156,fly_1,0.002179716116034671,-0.0019175815030207078,0.0009461521813509012,0.002246518788092443,-0.002122614580712253,0.0009516636262662798,32971784.52872187,32335398.731772095,25.5629571298413,25.343613788287637,0
0.156,fly_2,0.002737149177604319,0.003093123370735624,0.0007703769614300976,0.0027268520775107444,0.002877732447488099,0.000776056387371348,29758048.210867185,31725969.255540818,24.157303349510837,24.994202940678637,0
0.157,fly_1,0.0022008929544948632,-0.0019298656642240447,0.0009611242919816348,0.0022661455819047846,-0.0021353975098717427,0.0009666280186766654,33114462.537028942,32440816.23416599,25.608828458452678,25.373034224587983,0
0.157,fly_2,0.002742617189155106,0.0030813983452584346,0.0007781000134169314,0.0027322863981163355,0.0028659375923686388,0.0007793143805179928,29921179.982615214,31904396.730597094,24.22005995786286,25.05977443138154,0
0.158,fly_1,0.0022227609304615354,-0.0019438951854394001,0.0009770781132524135,0.0022864478117960324,-0.0021499151230926473,0.000982672968211979,33248535.20049969,32535806.43220675,25.650426203141105,25.397380957555022,0
0.158,fly_2,0.0027448165052997566,0.0030670679361599184,0.0007852245174886114,0.0027341190655732666,0.002851644004016423,0.000782121259537131,30080271.280204598,32071557.98000656,24.280456760841172,25.119582312002876,0
0.159,fly_1,0.0022443391690234182,-0.001958229559677788,0.0009931907319879229,0.002306575004313523,-0.00216468857278092,0.0009989276894572141,33374227.398978774,32623747.956238367,25.687898456910702,25.41829235738684,0
0.159,fly_2,0.0027427964390045654,0.0030519892291169582,0.0007935126602506645,0.0027316335066521046,0.0028366881616792294,0.0007862755843045835,30203413.31157101,32196948.64459918,24.322843812809307,25.15924815130504,0
0.16,fly_1,0.002264768789495646,-0.00197212211880362,0.0010085591896259012,0.002325698437128471,-0.0021789690506782374,0.0010143437190084708,33489435.649867106,32704183.039146196,25.720310995814756,25.43558147623626,0
0.16,fly_2,0.002736316241508693,0.003041430261660114,0.0008046825658978945,0.002725208943865959,0.0028263099423870655,0.0007932190523999265,30232213.981163807,32229398.170995243,24.31875817799797,25.154781621354807,0
0.161,fly_1,0.0022832122050527796,-0.00198530650773785,0.0010222301903907074,0.002342950321432827,-0.002192506640573444,0.0010277978084682151,33589651.48297183,32773264.65762571,25.745627529600878,25.447469658564792,0
